stage,spectral_index_retained,wavelength_nm,mean_reflectance,smoothed_reflectance,first_derivative,second_derivative,abs_second_derivative
Stage2,149,549.0,0.10068085044622421,0.10058727884484517,0.0006922071394483559,1.4911766348310596e-05,1.4911766348310596e-05
Stage2,150,550.0,0.10140424966812134,0.1012867234593745,0.0007034648469363552,7.055594723050923e-06,7.055594723050923e-06
Stage2,151,551.0,0.10217021405696869,0.10199420853871788,0.0007063183288944577,2.279152306560589e-06,2.279152306560589e-06
Stage2,152,552.0,0.10287236422300339,0.10269936011716342,0.0007080231515494764,-1.2724137933711743e-06,1.2724137933711743e-06
Stage2,153,553.0,0.1035638228058815,0.10341025484181683,0.0007037735013077154,-1.0150262575708141e-05,1.0150262575708141e-05
Stage2,154,554.0,0.10429786145687103,0.10410690711977885,0.0006877226263980601,-1.698249904104332e-05,1.698249904104332e-05
Stage2,155,555.0,0.10490426421165466,0.10478570009461295,0.0006698085032256287,-1.8636378002777343e-05,1.8636378002777343e-05
Stage2,156,556.0,0.10559576004743576,0.10544652412623011,0.0006504498703925055,-2.0241022595183372e-05,2.0241022595183372e-05
Stage2,157,557.0,0.10624468326568604,0.10608659983539796,0.000629326458035262,-2.1499255309507387e-05,2.1499255309507387e-05
Stage2,158,558.0,0.1068936288356781,0.10670517704230063,0.0006074513597734907,-2.1404932835179802e-05,2.1404932835179802e-05
Stage2,159,559.0,0.10739362984895706,0.10730150255494494,0.0005865165923649024,-2.2308512563799093e-05,2.2308512563799093e-05
Stage2,160,560.0,0.10796808451414108,0.10787821022703044,0.0005628343346458925,-2.338970207156968e-05,2.338970207156968e-05
Stage2,161,561.0,0.10849999636411667,0.10842717122423673,0.000539737188221763,-1.8994925421803033e-05,1.8994925421803033e-05
Stage2,162,562.0,0.10901062190532684,0.10895768460347396,0.0005248444838022864,-1.3139301929653707e-05,1.3139301929653707e-05
Stage2,163,563.0,0.10943616926670074,0.1094768601918413,0.0005134585843624556,-1.2654892324989037e-05,1.2654892324989037e-05
Stage2,164,564.0,0.10995747148990631,0.10998460177219888,0.0004995346991523084,-1.2262457346378514e-05,1.2262457346378514e-05
Stage2,165,565.0,0.11040426790714264,0.11047592959014592,0.0004889336696696986,-7.0983430790518e-06,7.0983430790518e-06
Stage2,166,566.0,0.11092554032802582,0.11096246911153827,0.00048533801299420476,-3.3601623117759938e-06,3.3601623117759938e-06
Stage2,167,567.0,0.11145743727684021,0.11144660561613433,0.0004822133450461466,-2.4017374874070463e-06,2.4017374874070463e-06
Stage2,168,568.0,0.1118510290980339,0.11192689580163057,0.00048053453801939067,-3.5505776115746235e-07,3.5505776115746235e-07
