stage,spectral_index_retained,wavelength_nm,mean_reflectance,smoothed_reflectance,first_derivative,second_derivative,abs_second_derivative
Stage1,813,1213.0,0.8252899646759033,0.8254725169829014,0.0008043722907962736,3.799401613183151e-05,3.799401613183151e-05
Stage1,814,1214.0,0.8261197805404663,0.8262957538182912,0.0008416743047776065,3.602659724002977e-05,3.602659724002977e-05
Stage1,815,1215.0,0.8270399570465088,0.8271558655924566,0.0008764254852763331,3.281158243201299e-05,3.281158243201299e-05
Stage1,816,1216.0,0.8279500603675842,0.8280486047888439,0.0009072974696416325,2.6877558512189426e-05,2.6877558512189426e-05
Stage1,817,1217.0,0.8288800120353699,0.8289704605317398,0.000930180602300712,2.08724041126096e-05,2.08724041126096e-05
Stage1,818,1218.0,0.8298699855804443,0.8299089659934453,0.0009490422778668517,1.830207209385648e-05,1.830207209385648e-05
Stage1,819,1219.0,0.8308701515197754,0.8308685450874735,0.0009667847464884249,1.3590803798840811e-05,1.3590803798840811e-05
Stage1,820,1220.0,0.8318802118301392,0.8318425354864222,0.0009762238854645333,6.365771842875567e-06,6.365771842875567e-06
Stage1,821,1221.0,0.8328800201416016,0.8328209928584026,0.000979516290174176,2.1009235920410596e-06,2.1009235920410596e-06
Stage1,822,1222.0,0.8339200019836426,0.8338015680667705,0.0009804257326486154,-9.584314168420427e-07,9.584314168420427e-07
Stage1,823,1223.0,0.8348900675773621,0.8347818443236998,0.000977599427340492,-5.575815917008287e-06,5.575815917008287e-06
Stage1,824,1224.0,0.8358601331710815,0.8357567669214515,0.0009692741008145989,-1.0708442459012035e-05,1.0708442459012035e-05
Stage1,825,1225.0,0.8368301391601562,0.836720392525329,0.0009561825424224679,-1.4074338869962677e-05,1.4074338869962677e-05
Stage1,826,1226.0,0.8377698659896851,0.8376691320062964,0.0009411254230746735,-1.6617193623696958e-05,1.6617193623696958e-05
Stage1,827,1227.0,0.8387399911880493,0.8386026433714784,0.000922948155175074,-2.1559426150147276e-05,2.1559426150147276e-05
Stage1,828,1228.0,0.8396598696708679,0.8395150283166466,0.000898006570774379,-2.5598193844816874e-05,2.5598193844816874e-05
Stage1,829,1229.0,0.8405998945236206,0.8403986565130271,0.0008717517674854403,-2.453980455266458e-05,2.453980455266458e-05
Stage1,830,1230.0,0.8413799405097961,0.8412585318516175,0.0008489269616690498,-2.304882802642294e-05,2.304882802642294e-05
Stage1,831,1231.0,0.8420900106430054,0.8420965104363652,0.0008256541114325944,-2.4615161724361734e-05,2.4615161724361734e-05
Stage1,832,1232.0,0.8428798913955688,0.8429098400744827,0.0007996966382203263,-2.5382016254543727e-05,2.5382016254543727e-05
Stage1,833,1233.0,0.8437100052833557,0.8436959037128059,0.0007748900789235069,-2.4085405779694646e-05,2.4085405779694646e-05
Stage1,834,1234.0,0.8444600701332092,0.8444596202323297,0.000751525826660937,-2.325015719492618e-05,2.325015719492618e-05
Stage1,835,1235.0,0.8451601266860962,0.8451989553661278,0.0007283897645336546,-2.2574172775513546e-05,2.2574172775513546e-05
Stage1,836,1236.0,0.845920205116272,0.845916399761397,0.0007063774811099099,-2.132346975100563e-05,2.132346975100563e-05
Stage1,837,1237.0,0.8466601371765137,0.8466117103283476,0.0006857428250316433,-1.9781412785607744e-05,1.9781412785607744e-05
Stage1,838,1238.0,0.8473002910614014,0.8472878854114603,0.0006668146555386945,-1.8615549489980898e-05,1.8615549489980898e-05
Stage1,839,1239.0,0.8479501605033875,0.847945339639425,0.0006485117260516815,-1.7781201996802665e-05,1.7781201996802665e-05
Stage1,840,1240.0,0.848590075969696,0.8485849088635636,0.0006312522515450891,-1.6649786617639606e-05,1.6649786617639606e-05
Stage1,841,1241.0,0.8492199778556824,0.8492078441425152,0.0006152121528164023,-1.4822604996411748e-05,1.4822604996411748e-05
Stage1,842,1242.0,0.8497799038887024,0.8498153331691964,0.0006016070415522656,-1.3457458823751267e-05,1.3457458823751267e-05
Stage1,843,1243.0,0.8503499627113342,0.8504110582256197,0.0005882972351688998,-1.2320219499983853e-05,1.2320219499983853e-05
Stage1,844,1244.0,0.8510000705718994,0.8509919276395342,0.0005769666025522979,-1.153147959565004e-05,1.153147959565004e-05
Stage1,845,1245.0,0.8515499830245972,0.8515649914307243,0.0005652342759775997,-1.4984741202761498e-05,1.4984741202761498e-05
Stage1,846,1246.0,0.8520799279212952,0.8521223961914894,0.0005469971201467749,-1.789196242288349e-05,1.789196242288349e-05
Stage1,847,1247.0,0.8525998592376709,0.8526589856710178,0.0005294503511318327,-1.5204660281820104e-05,1.5204660281820104e-05
Stage1,848,1248.0,0.8531497716903687,0.8531812968937531,0.0005165877995831347,-1.3664144815850321e-05,1.3664144815850321e-05
Stage1,849,1249.0,0.853630006313324,0.8536921612701841,0.0005021220615001321,-1.564398460676686e-05,1.564398460676686e-05
Stage1,850,1250.0,0.8541499376296997,0.8541855410167534,0.000485299830369601,-1.647403458632235e-05,1.647403458632235e-05
Stage1,851,1251.0,0.8546298146247864,0.8546627609309233,0.00046917399232748735,-1.5961791160090666e-05,1.5961791160090666e-05
Stage1,852,1252.0,0.8551099300384521,0.8551238890014083,0.00045337624804941967,-1.647090186171485e-05,1.647090186171485e-05
Stage1,853,1253.0,0.8555899858474731,0.8555695134270221,0.00043623218860405766,-1.7981040898423784e-05,1.7981040898423784e-05
Stage1,854,1254.0,0.8560099005699158,0.8559963533786165,0.0004174141662525721,-1.8607344734911102e-05,1.8607344734911102e-05
Stage1,855,1255.0,0.8564199209213257,0.8564043417595273,0.00039901749913423545,-1.8772187229648685e-05,1.8772187229648685e-05
Stage1,856,1256.0,0.8568198680877686,0.8567943883768849,0.00037986979179327474,-2.0429369942509545e-05,2.0429369942509545e-05
Stage1,857,1257.0,0.8571797013282776,0.8571640813431138,0.00035815875924921636,-2.2760080922279435e-05,2.2760080922279435e-05
Stage1,858,1258.0,0.8575099110603333,0.8575107058953834,0.00033434962994871587,-2.3055533473703704e-05,2.3055533473703704e-05
Stage1,859,1259.0,0.8578801155090332,0.8578327806030113,0.00031204769230180895,-2.1610232344176916e-05,2.1610232344176916e-05
Stage1,860,1260.0,0.8581501841545105,0.858134801279987,0.00029112916526036203,-2.2855676489824672e-05,2.2855676489824672e-05
