row,parse_ok,original_length,retained_length,min,max,mean
159,True,2151,2101,0.05299999937415123,0.8920000195503235,0.43254780769348145
160,True,2151,2101,0.050999999046325684,0.859000027179718,0.4168638586997986
161,True,2151,2101,0.05000000074505806,0.8460000157356262,0.4098091125488281
162,True,2151,2101,0.04500000178813934,0.8730000257492065,0.4421028196811676
163,True,2151,2101,0.06300000101327896,0.906000018119812,0.44539982080459595
164,True,2151,2101,0.13099999725818634,0.8370000123977661,0.4560714066028595
165,True,2151,2101,0.07900000363588333,0.9229999780654907,0.46995431184768677
166,True,2151,2101,0.06300000101327896,0.9210000038146973,0.45960021018981934
167,True,2151,2101,0.04500000178813934,0.8870000243186951,0.43895334005355835
168,True,2151,2101,0.057999998331069946,0.8920000195503235,0.45946547389030457
169,True,2151,2101,0.05400000140070915,0.8949999809265137,0.428941935300827
170,True,2151,2101,0.04399999976158142,0.8960000276565552,0.42527079582214355
171,True,2151,2101,0.11100000143051147,0.8519999980926514,0.44650402665138245
172,True,2151,2101,0.08699999749660492,0.7979999780654907,0.42476344108581543
173,True,2151,2101,0.05700000002980232,0.8349999785423279,0.4124826192855835
174,True,2151,2101,0.05700000002980232,0.8820000290870667,0.44869107007980347
175,True,2151,2101,0.0989999994635582,0.8119999766349792,0.4437010884284973
176,True,2151,2101,0.17900000512599945,0.8560000061988831,0.508736789226532
177,True,2151,2101,0.1509999930858612,0.8119999766349792,0.45748355984687805
178,True,2151,2101,0.04500000178813934,0.9129999876022339,0.44960683584213257
179,True,2151,2101,0.035999998450279236,0.906000018119812,0.4486144483089447
180,True,2151,2101,0.05000000074505806,0.921999990940094,0.45856308937072754
181,True,2151,2101,0.03500000014901161,0.8870000243186951,0.4390257000923157
182,True,2151,2101,0.04899999871850014,0.9179999828338623,0.46954402327537537
183,True,2151,2101,0.05999999865889549,0.8289999961853027,0.40522992610931396
184,True,2151,2101,0.03400000184774399,0.8880000114440918,0.44939932227134705
185,True,2151,2101,0.03799999877810478,0.8709999918937683,0.4452317953109741
186,True,2151,2101,0.06400000303983688,0.8830000162124634,0.4519604742527008
187,True,2151,2101,0.04600000008940697,0.8880000114440918,0.407366007566452
188,True,2151,2101,0.032999999821186066,0.8669999837875366,0.42176583409309387
189,True,2151,2101,0.04800000041723251,0.9459999799728394,0.5032979846000671
190,True,2151,2101,0.0560000017285347,0.9129999876022339,0.4569133520126343
191,True,2151,2101,0.04600000008940697,0.9049999713897705,0.4472598731517792
192,True,2151,2101,0.041999999433755875,0.8920000195503235,0.4443940818309784
193,True,2151,2101,0.03799999877810478,0.8870000243186951,0.45221370458602905
194,True,2151,2101,0.0430000014603138,0.8830000162124634,0.4510456919670105
195,True,2151,2101,0.054999999701976776,0.8939999938011169,0.5025473833084106
196,True,2151,2101,0.07500000298023224,0.906000018119812,0.4794083833694458
197,True,2151,2101,0.05000000074505806,0.9150000214576721,0.46818798780441284
198,True,2151,2101,0.13899999856948853,0.8679999709129333,0.4864135980606079
199,True,2151,2101,0.12399999797344208,0.8930000066757202,0.49891433119773865
200,True,2151,2101,0.0860000029206276,0.875,0.4621223211288452
201,True,2151,2101,0.04800000041723251,0.9190000295639038,0.46529653668403625
202,True,2151,2101,0.032999999821186066,0.8830000162124634,0.43523892760276794
203,True,2151,2101,0.06199999898672104,0.9279999732971191,0.4273107945919037
204,True,2151,2101,0.03999999910593033,0.9380000233650208,0.43806853890419006
205,True,2151,2101,0.05900000035762787,0.9100000262260437,0.4541856348514557
206,True,2151,2101,0.08699999749660492,0.9120000004768372,0.45804715156555176
207,True,2151,2101,0.032999999821186066,0.9049999713897705,0.41326797008514404
208,True,2151,2101,0.04699999839067459,0.9240000247955322,0.44375866651535034
209,True,2151,2101,0.08399999886751175,0.9710000157356262,0.4879895746707916
210,True,2151,2101,0.03400000184774399,0.8849999904632568,0.4187910556793213
211,True,2151,2101,0.03500000014901161,0.9139999747276306,0.41611045598983765
212,True,2151,2101,0.0430000014603138,0.9319999814033508,0.41034361720085144
213,True,2151,2101,0.03200000151991844,0.9129999876022339,0.4472385048866272
214,True,2151,2101,0.035999998450279236,0.9210000038146973,0.42314183712005615
