stage,n_samples,spectral_index_retained,wavelength_nm,mean_reflectance,std_reflectance,smoothed_reflectance,first_derivative,second_derivative
Stage1,100,1073,1473.0,0.2909700274467468,0.039152126759290695,0.2909618119509151,0.0016969002716243353,6.0888712296952585e-05
Stage1,100,1074,1474.0,0.2927600145339966,0.039245158433914185,0.2926889636697529,0.0017543736615837635,5.5706989826653786e-05
Stage1,100,1075,1475.0,0.29447999596595764,0.039330773055553436,0.2944705592740826,0.001808314251277643,5.216562391736901e-05
Stage1,100,1076,1476.0,0.29631003737449646,0.039324212819337845,0.2963055921723082,0.0018587049094185015,4.776658535317335e-05
Stage1,100,1077,1477.0,0.298240065574646,0.03936854377388954,0.2981879690929196,0.0019038474219839896,4.170497862246436e-05
Stage1,100,1078,1478.0,0.30022993683815,0.03945247083902359,0.30011328701627615,0.0019421148666634303,3.704148927559381e-05
Stage1,100,1079,1479.0,0.3021799921989441,0.03952628746628761,0.3020721988262465,0.001977930400535177,3.437581709896109e-05
Stage1,100,1080,1480.0,0.3041599988937378,0.03957922011613846,0.3040691478173465,0.0020108665008613524,3.064380854514437e-05
Stage1,100,1081,1481.0,0.3062000572681427,0.03961943835020065,0.3060939318279692,0.002039218017625466,2.7481923481620374e-05
Stage1,100,1082,1482.0,0.3082299530506134,0.039665061980485916,0.30814758385259744,0.002065830347824593,2.489569729269281e-05
Stage1,100,1083,1483.0,0.3102799654006958,0.039709217846393585,0.31022559252361837,0.0020890094122108516,2.288871701583428e-05
Stage1,100,1084,1484.0,0.3123699426651001,0.039729248732328415,0.31232560267701914,0.0021116077818562617,2.1560615048543674e-05
Stage1,100,1085,1485.0,0.3144899308681488,0.03979484364390373,0.3144488080873309,0.002132130642307939,2.017869772376335e-05
Stage1,100,1086,1486.0,0.3166100084781647,0.039838649332523346,0.316589863961635,0.0021519651773037884,1.9734619312122836e-05
Stage1,100,1087,1487.0,0.31873995065689087,0.0398508757352829,0.31875273844193847,0.0021715998809321846,1.8872498459401865e-05
Stage1,100,1088,1488.0,0.3209100365638733,0.03989839926362038,0.3209330637234994,0.002189710174222592,1.771753791947328e-05
Stage1,100,1089,1489.0,0.3231300711631775,0.039942122995853424,0.32313215879038365,0.002207034956771131,1.5350845811404334e-05
Stage1,100,1090,1490.0,0.3253600001335144,0.04001762345433235,0.32534713363704165,0.002220411865845401,1.3496305212259974e-05
Stage1,100,1091,1491.0,0.3275600075721741,0.04007226973772049,0.32757298252207445,0.002234027567195651,1.4838987383372637e-05
Stage1,100,1092,1492.0,0.3297899663448334,0.04007076099514961,0.32981518877143295,0.002250089840612146,1.5337557724676154e-05
Stage1,100,1093,1493.0,0.33205005526542664,0.04016998037695885,0.33207316220329874,0.0022647026826450034,1.461619701670358e-05
Stage1,100,1094,1494.0,0.33434993028640747,0.04012739285826683,0.33434459413672296,0.0022793222346455533,1.3314149855642166e-05
Stage1,100,1095,1495.0,0.3365699052810669,0.04021374508738518,0.33663180667258985,0.0022913309823562877,1.1720132455303456e-05
Stage1,100,1096,1496.0,0.33895012736320496,0.04019362851977348,0.33892725610143554,0.00230276249955616,1.1051016975460737e-05
Stage1,100,1097,1497.0,0.3412799537181854,0.04030857980251312,0.34123733167170217,0.002313433016307209,8.095383933398592e-06
Stage1,100,1098,1498.0,0.34356990456581116,0.04031483083963394,0.34355412213404996,0.0023189532674229574,6.434739250812949e-06
Stage1,100,1099,1499.0,0.34588006138801575,0.04031507670879364,0.3458752382065481,0.002326302494808835,7.107398823175126e-06
Stage1,100,1100,1500.0,0.34818005561828613,0.04034535214304924,0.3482067271236676,0.0023331680650693076,4.866418781585002e-06
Stage1,100,1101,1501.0,0.35055994987487793,0.04040502384305,0.3505415743366867,0.002336035332372005,2.563754653198136e-06
Stage1,100,1102,1502.0,0.35286998748779297,0.040363263338804245,0.35287879778841164,0.002338295574375704,1.1636731007402812e-06
Stage1,100,1103,1503.0,0.3552101254463196,0.040433477610349655,0.3552181654854381,0.0023383626785734857,4.731499156779284e-07
Stage1,100,1104,1504.0,0.35753002762794495,0.040479738265275955,0.3575555231455586,0.0023392418742070598,1.0885283936862278e-06
Stage1,100,1105,1505.0,0.3599299192428589,0.04047870263457298,0.35989664923385223,0.002340539735360858,-1.0519731586111636e-06
Stage1,100,1106,1506.0,0.36230015754699707,0.040543925017118454,0.3622366026162803,0.0023371379278898374,-3.401472198669153e-06
Stage1,100,1107,1507.0,0.3645800054073334,0.04060916230082512,0.3645709250896319,0.00233373679096352,-3.447891221947108e-06
Stage1,100,1108,1508.0,0.36689990758895874,0.04062400758266449,0.36690407619820736,0.002330242145445943,-4.457601981089354e-06
Stage1,100,1109,1509.0,0.3692901134490967,0.040633559226989746,0.3692314093805238,0.002324821587001341,-6.777379314829024e-06
Stage1,100,1110,1510.0,0.3715399503707886,0.0405944362282753,0.37155371937221005,0.002316687386816285,-6.6814899131323324e-06
Stage1,100,1111,1511.0,0.37390995025634766,0.04069055989384651,0.37386478415415636,0.0023114586071750765,-3.6467348544649836e-06
Stage1,100,1112,1512.0,0.3761500418186188,0.0406876802444458,0.3761766365865602,0.002309393917107355,-4.372505335678567e-06
Stage1,100,1113,1513.0,0.378479927778244,0.04075842723250389,0.37848357198837107,0.0023027135965037193,-7.646491161333868e-06
Stage1,100,1114,1514.0,0.38082996010780334,0.04068760573863983,0.38078206377956764,0.0022941009347846875,-9.254327810320762e-06
Stage1,100,1115,1515.0,0.3830300569534302,0.0406700037419796,0.38307177385794045,0.002284204940883078,-9.646155719883476e-06
Stage1,100,1116,1516.0,0.3853399157524109,0.040732841938734055,0.3853504736613338,0.0022748086233449205,-9.594361790987715e-06
Stage1,100,1117,1517.0,0.3876199424266815,0.040796514600515366,0.3876213911046303,0.0022650162173011024,-1.1071123522596316e-05
Stage1,100,1118,1518.0,0.38985008001327515,0.04082998260855675,0.389880506095936,0.002252666376299728,-1.2525834880761089e-05
Stage1,100,1119,1519.0,0.392149955034256,0.04077557101845741,0.39212672385722974,0.00223996454753958,-1.1515726315289299e-05
Stage1,100,1120,1520.0,0.3943299353122711,0.04077354073524475,0.39436043519101516,0.0022296349236691493,-9.74864433647693e-06
Stage1,100,1121,1521.0,0.3965700566768646,0.04080864042043686,0.39658599370456804,0.0022204672588666263,-1.1192505678339626e-05
Stage1,100,1122,1522.0,0.39883002638816833,0.040891822427511215,0.3988013697087484,0.00220724991231247,-1.4774131393960332e-05
Stage1,100,1123,1523.0,0.4009700417518616,0.040884338319301605,0.401000493529193,0.0021909189960787057,-1.5174571659448688e-05
Stage1,100,1124,1524.0,0.40318000316619873,0.040834154933691025,0.4031832077009058,0.0021769007689935727,-1.4788729679943158e-05
Stage1,100,1125,1525.0,0.40538015961647034,0.04088392108678818,0.4053542950671801,0.0021613415367188193,-1.646376395084137e-05
Stage1,100,1126,1526.0,0.40758994221687317,0.040948037058115005,0.40750589077434346,0.00214397324109189,-1.751709778778643e-05
Stage1,100,1127,1527.0,0.4096699655056,0.0409235954284668,0.4096422415493639,0.0021263073411432465,-1.744234335286643e-05
Stage1,100,1128,1528.0,0.4117802381515503,0.04089708626270294,0.41175850545662995,0.002109088554386157,-1.5678830329574067e-05
Stage1,100,1129,1529.0,0.41387996077537537,0.04086276516318321,0.4138604186581362,0.0020949496804840984,-1.599035184468578e-05
Stage1,100,1130,1530.0,0.4159599244594574,0.040914278477430344,0.41594840481759815,0.0020771078506967855,-1.9289287961202217e-05
Stage1,100,1131,1531.0,0.4180300533771515,0.0409398227930069,0.4180146343595298,0.002056371104561694,-1.812268028555941e-05
Stage1,100,1132,1532.0,0.42007991671562195,0.04089833423495293,0.42006114702672154,0.0020408624901256667,-1.5629725360288838e-05
Stage1,100,1133,1533.0,0.42211002111434937,0.04092184826731682,0.4220963593397811,0.0020251116538411162,-1.7209345638161122e-05
Stage1,100,1134,1534.0,0.4241599142551422,0.040920332074165344,0.42411137033440377,0.0020064437988493444,-1.8499563335591662e-05
Stage1,100,1135,1535.0,0.42615005373954773,0.04091586172580719,0.4261092469374798,0.001988112527169933,-1.7241587537852876e-05
Stage1,100,1136,1536.0,0.42809998989105225,0.04090416058897972,0.42808759538874364,0.0019719606237736387,-1.4944072288788912e-05
Stage1,100,1137,1537.0,0.4300399720668793,0.040924303233623505,0.4300531681850271,0.001958224382592355,-1.4840733813289986e-05
Stage1,100,1138,1538.0,0.4319799542427063,0.04090598225593567,0.43200404415392835,0.0019422791561470587,-1.5278701226972835e-05
Stage1,100,1139,1539.0,0.43393003940582275,0.040918268263339996,0.4339377264973212,0.0019276669801384094,-1.2576106899184203e-05
Stage1,100,1140,1540.0,0.4358399510383606,0.040900543332099915,0.43585937811420516,0.0019171269423486903,-1.004915083610558e-05
Stage1,100,1141,1541.0,0.437749981880188,0.040887750685214996,0.4377719803820186,0.0019075686784661983,-1.0145755987789329e-05
Stage1,100,1142,1542.0,0.43967995047569275,0.04091109335422516,0.43967451547113756,0.0018968354303731116,-1.1047830004468073e-05
Stage1,100,1143,1543.0,0.4415700137615204,0.040848810225725174,0.4415656512427648,0.0018854730184572621,-1.1420786977481279e-05
Stage1,100,1144,1544.0,0.44340988993644714,0.040847297757864,0.4434454615080521,0.001873993856418149,-1.1930316581171274e-05
Stage1,100,1145,1545.0,0.4452599287033081,0.040905650705099106,0.4453136389556011,0.0018616123852949196,-1.2712642612280889e-05
Stage1,100,1146,1546.0,0.44711002707481384,0.04086340591311455,0.4471686862786419,0.0018485685711935873,-1.2456870486454719e-05
Stage1,100,1147,1547.0,0.4490300416946411,0.040870390832424164,0.4490107760979883,0.0018366986443220101,-1.1514415362665065e-05
Stage1,100,1148,1548.0,0.4507499635219574,0.04081650450825691,0.45084208356728595,0.0018255397404682572,-1.1008981355781211e-05
Stage1,100,1149,1549.0,0.45258989930152893,0.04087471216917038,0.4526618555789248,0.0018146806816104477,-1.2204783343017223e-05
Stage1,100,1150,1550.0,0.4544600248336792,0.04083097726106644,0.45447144493050684,0.0018011301737822227,-1.4305994741864447e-05
Stage1,100,1151,1551.0,0.45628005266189575,0.04085390642285347,0.45626411592648924,0.0017860686921267188,-1.5170830170552208e-05
Stage1,100,1152,1552.0,0.4580199420452118,0.040806856006383896,0.4580435823147603,0.0017707885134411183,-1.612694406424864e-05
Stage1,100,1153,1553.0,0.45983996987342834,0.040773697197437286,0.4598056929533715,0.0017538148039982215,-1.6147208829822568e-05
Stage1,100,1154,1554.0,0.46160998940467834,0.04077177494764328,0.4615512119227567,0.0017384940957814732,-1.6569522414688898e-05
Stage1,100,1155,1555.0,0.4633500576019287,0.04084564745426178,0.4632826811449344,0.0017206757591688437,-1.8394076103281365e-05
Stage1,100,1156,1556.0,0.4650299549102783,0.0407758392393589,0.4649925634410944,0.0017017059435749105,-1.8122393985603447e-05
Stage1,100,1157,1557.0,0.4667600393295288,0.04078654944896698,0.46668609303208425,0.0016844309711976369,-1.7594483922411808e-05
Stage1,100,1158,1558.0,0.46839001774787903,0.040779631584882736,0.4683614253834897,0.0016665169757300868,-1.8185031150030895e-05
Stage1,100,1159,1559.0,0.4700300693511963,0.04080280661582947,0.4700191269835444,0.001648060908897575,-1.9522896700444048e-05
Stage1,100,1160,1560.0,0.4716600775718689,0.0407615564763546,0.47165754720128483,0.0016274711823291987,-1.9992978685670626e-05
Stage1,100,1161,1561.0,0.4733000099658966,0.04080723226070404,0.4732740693482028,0.0016080749515262338,-1.7890897838962472e-05
Stage1,100,1162,1562.0,0.4749299883842468,0.040731873363256454,0.4748736971043373,0.0015916893866512738,-1.7676330309496224e-05
Stage1,100,1163,1563.0,0.4764901101589203,0.04076383262872696,0.47645744812150537,0.0015727222909072414,-1.9552266559197395e-05
Stage1,100,1164,1564.0,0.4780300557613373,0.040633101016283035,0.4780191416861518,0.001552584853532879,-1.7783994928535773e-05
Stage1,100,1165,1565.0,0.47955000400543213,0.04073804244399071,0.4795626178285711,0.0015371543010501698,-1.3467954732157561e-05
Stage1,100,1166,1566.0,0.4811500310897827,0.04064219444990158,0.4810934502882521,0.0015256489440685639,-1.1601248643633433e-05
Stage1,100,1167,1567.0,0.4826200008392334,0.04069245234131813,0.48261391571670825,0.001513951803762903,-1.2420847166669247e-05
Stage1,100,1168,1568.0,0.4841400980949402,0.040653426200151443,0.48412135389577793,0.0015008072497352254,-1.0794974371536314e-05
Stage1,100,1169,1569.0,0.4856300354003906,0.04064692556858063,0.4856155302161787,0.0014923618550198303,-7.2633396483168244e-06
Stage1,100,1170,1570.0,0.4870600402355194,0.0407133512198925,0.4871060776058176,0.0014862805704385917,-6.733674114148269e-06
Stage1,100,1171,1571.0,0.4885999262332916,0.04060985520482063,0.4885880913570559,0.0014788945067915338,-5.7326118750172794e-06
Stage1,100,1172,1572.0,0.4900300204753876,0.040653277188539505,0.49006386661940066,0.0014748153466885572,-3.4998750129550116e-06
Stage1,100,1173,1573.0,0.49152007699012756,0.04064762592315674,0.491537722050433,0.0014718947567656238,-3.9692811795166705e-06
Stage1,100,1174,1574.0,0.4929700195789337,0.04062424972653389,0.4930076561329319,0.0014668767843295238,-4.700272115104598e-06
Stage1,100,1175,1575.0,0.49439993500709534,0.040565505623817444,0.49447147561909205,0.0014624942125354146,-3.603107256097693e-06
Stage1,100,1176,1576.0,0.49590003490448,0.04058706760406494,0.49593264455800273,0.0014596705698173285,-3.0226377882164313e-06
Stage1,100,1177,1577.0,0.4973100423812866,0.04054175689816475,0.4973908167587267,0.0014564489369589817,-2.697269901361099e-06
Stage1,100,1178,1578.0,0.49880003929138184,0.04051148146390915,0.4988455424319207,0.0014542760300146063,-2.24284475859593e-06
Stage1,100,1179,1579.0,0.5002400875091553,0.0405564159154892,0.5002993688187559,0.0014519632474417898,-3.8133509022014733e-06
Stage1,100,1180,1580.0,0.5017398595809937,0.040575265884399414,0.5017494689268043,0.0014466493282102033,-3.566423185968892e-06
Stage1,100,1181,1581.0,0.5032100081443787,0.0405016727745533,0.5031926674751763,0.001444830401069852,-7.913678369553256e-07
Stage1,100,1182,1582.0,0.5046299695968628,0.04057995602488518,0.504639129728944,0.0014450665925362927,-2.287987486720988e-06
Stage1,100,1183,1583.0,0.5060500502586365,0.04051625728607178,0.5060828006602489,0.00144025442609641,-4.34089706308205e-06
Stage1,100,1184,1584.0,0.5076099634170532,0.04050923138856888,0.5075196385811368,0.0014363847984101286,-2.8807015531595592e-06
Stage1,100,1185,1585.0,0.5089799165725708,0.04051394760608673,0.5089555702570692,0.001434493022990091,-2.502752412397724e-06
Stage1,100,1186,1586.0,0.5104599595069885,0.040605269372463226,0.510388624627117,0.0014313792935853331,-3.101802749816418e-06
Stage1,100,1187,1587.0,0.5118699669837952,0.040506210178136826,0.5118183288442398,0.0014282894174904581,-3.3732678823006346e-06
Stage1,100,1188,1588.0,0.5132700800895691,0.04054376482963562,0.5132452034620979,0.0014246327578207318,-4.426127064027785e-06
Stage1,100,1189,1589.0,0.5146300792694092,0.040533602237701416,0.5146675943598813,0.0014194371633624026,-5.108373919038289e-06
Stage1,100,1190,1590.0,0.5160599946975708,0.040502794086933136,0.5160840777888227,0.0014144160099826553,-4.463929964393376e-06
Stage1,100,1191,1591.0,0.5174299478530884,0.040576908737421036,0.5174964263798466,0.0014105093034336158,-4.571342187370542e-06
Stage1,100,1192,1592.0,0.5188400149345398,0.04045534506440163,0.5189050963956899,0.0014052733256079142,-5.837596575464232e-06
Stage1,100,1193,1593.0,0.5202900171279907,0.04051500931382179,0.5203069730310624,0.0013988341102826873,-7.224374972775172e-06
Stage1,100,1194,1594.0,0.5216400623321533,0.040460970252752304,0.5217027646162553,0.0013908245756623638,-7.966645374640757e-06
Stage1,100,1195,1595.0,0.5230300426483154,0.040524423122406006,0.5230886221823872,0.0013829008195334058,-7.232269318369067e-06
Stage1,100,1196,1596.0,0.5244799256324768,0.04049529880285263,0.5244685662553221,0.0013763600370256257,-8.194211677137186e-06
Stage1,100,1197,1597.0,0.5258200168609619,0.040484171360731125,0.5258413422564384,0.0013665123961791314,-9.951585825951348e-06
Stage1,100,1198,1598.0,0.5271500945091248,0.040485404431819916,0.5272015910476804,0.001356456865373723,-8.220007306519728e-06
Stage1,100,1199,1599.0,0.5286200642585754,0.04052475467324257,0.5285542559871859,0.001350072381566092,-7.39173238689661e-06
Stage1,100,1200,1600.0,0.529949963092804,0.04050169885158539,0.5299017358108126,0.0013416734005999298,-8.848547296602671e-06
Stage1,100,1201,1601.0,0.5312299728393555,0.04052255302667618,0.5312376027883857,0.0013323752869728867,-9.319827221243582e-06
Stage1,100,1202,1602.0,0.5326200127601624,0.040517840534448624,0.5325664863847583,0.0013230337461574426,-1.0650847941606756e-05
Stage1,100,1203,1603.0,0.5338799953460693,0.04053301736712456,0.5338836702807006,0.0013110735910896731,-1.328618512716484e-05
Stage1,100,1204,1604.0,0.5352100729942322,0.040578145533800125,0.5351886335669377,0.001296461375903113,-1.4783314089494848e-05
Stage1,100,1205,1605.0,0.5365199446678162,0.0404864102602005,0.5364765930325068,0.0012815069629106834,-1.5026048264282776e-05
Stage1,100,1206,1606.0,0.5377399325370789,0.04052470996975899,0.537751647492759,0.0012664092793745474,-1.6816304720668196e-05
Stage1,100,1207,1607.0,0.5389899611473083,0.04049605131149292,0.5390094115912559,0.001247874353469347,-1.8721310214048215e-05
Stage1,100,1208,1608.0,0.540179967880249,0.040520213544368744,0.5402473961996977,0.001228966658946451,-1.9392960955683103e-05
Stage1,100,1209,1609.0,0.5413999557495117,0.04045763611793518,0.5414673449091488,0.0012090884315579808,-2.1668171928501678e-05
Stage1,100,1210,1610.0,0.5426300168037415,0.040549878031015396,0.5426655730628137,0.0011856303150894476,-2.1961591749775078e-05
Stage1,100,1211,1611.0,0.5438199639320374,0.04050540551543236,0.5438386055393277,0.0011651652480584307,-1.9753432235231072e-05
Stage1,100,1212,1612.0,0.5449899435043335,0.04055822640657425,0.5449959035589306,0.0011461234506189855,-2.248894729511841e-05
Stage1,100,1213,1613.0,0.5461999773979187,0.04052381590008736,0.5461308524405657,0.0011201873534681939,-2.5449801544952244e-05
Stage1,100,1214,1614.0,0.5472699403762817,0.04051465541124344,0.547236278265867,0.001095223847529081,-2.3781801212763298e-05
Stage1,100,1215,1615.0,0.5484100580215454,0.040515705943107605,0.5483213001356239,0.0010726237510426673,-2.4152190526871564e-05
Stage1,100,1216,1616.0,0.5494701266288757,0.04053330421447754,0.5493815257679523,0.0010469194664753378,-2.489764488605717e-05
Stage1,100,1217,1617.0,0.5504999756813049,0.04052295535802841,0.5504151390685745,0.001022828461270553,-2.3195265952069555e-05
Stage1,100,1218,1618.0,0.5515199303627014,0.04051702469587326,0.5514271826904934,0.0010005289345711987,-2.285687141556636e-05
Stage1,100,1219,1619.0,0.5524899959564209,0.04053035378456116,0.5524161969377169,0.0009771147184394202,-2.1820204758771222e-05
Stage1,100,1220,1620.0,0.5534600019454956,0.040513064712285995,0.5533814121273722,0.0009568885250536563,-1.965090670114078e-05
Stage1,100,1221,1621.0,0.5543599128723145,0.040496792644262314,0.5543299739878242,0.0009378129050371387,-2.0790190809555353e-05
Stage1,100,1222,1622.0,0.555229902267456,0.04046327620744705,0.5552570379374465,0.0009153081434345456,-2.1122429896186512e-05
Stage1,100,1223,1623.0,0.5561400651931763,0.04044231027364731,0.5561605902746933,0.0008955680452447656,-1.7846430176104988e-05
Stage1,100,1224,1624.0,0.5570300221443176,0.04042510688304901,0.557048174027936,0.0008796152830823356,-1.6000425083873004e-05
Stage1,100,1225,1625.0,0.5578600168228149,0.04045640304684639,0.557919820840858,0.0008635671950770196,-1.5770485505106624e-05
Stage1,100,1226,1626.0,0.5587700009346008,0.04045981913805008,0.5587753084180901,0.0008480743120721224,-1.4664183155765897e-05
Stage1,100,1227,1627.0,0.5595300793647766,0.04042757302522659,0.5596159694650022,0.0008342388287654878,-1.2472644109223774e-05
Stage1,100,1228,1628.0,0.5602799654006958,0.04038763791322708,0.5604437860756211,0.0008231290238536748,-1.173333163834167e-05
Stage1,100,1229,1629.0,0.5611398816108704,0.040421538054943085,0.5612622275127096,0.0008107721654888045,-1.3193407354311626e-05
Stage1,100,1230,1630.0,0.5619698762893677,0.04042410850524902,0.5620653304065987,0.0007967422091450516,-1.3702451754832312e-05
Stage1,100,1231,1631.0,0.5627699494361877,0.04042445495724678,0.5628557119309997,0.0007833672619791399,-1.426777821336711e-05
Stage1,100,1232,1632.0,0.5635501146316528,0.040473297238349915,0.563632064930557,0.0007682066527183173,-1.5636048069589403e-05
Stage1,100,1233,1633.0,0.5643499493598938,0.04042879864573479,0.5643921252364363,0.0007520951658399611,-1.8447617969014063e-05
Stage1,100,1234,1634.0,0.5650601387023926,0.04040020704269409,0.5651362552622369,0.0007313114167802892,-2.298584202806153e-05
Stage1,100,1235,1635.0,0.5658701062202454,0.04042490944266319,0.5658547480699969,0.000706123481783838,-2.4068200656979233e-05
Stage1,100,1236,1636.0,0.5665399432182312,0.04050121828913689,0.5665485022258046,0.0006831750154663307,-2.3693125064006004e-05
Stage1,100,1237,1637.0,0.5672199726104736,0.040460240095853806,0.5672210981009296,0.000658737231655826,-2.5944109029979456e-05
Stage1,100,1238,1638.0,0.5679898262023926,0.04044811427593231,0.5678659766891162,0.0006312867974063718,-2.771934528467135e-05
Stage1,100,1239,1639.0,0.5685498714447021,0.0404755100607872,0.5684836716957423,0.0006032985410864833,-2.9299321930770228e-05
Stage1,100,1240,1640.0,0.569119930267334,0.040472034364938736,0.5690725737712892,0.0005726881535448314,-3.119974059681563e-05
Stage1,100,1241,1641.0,0.5697099566459656,0.04044163599610329,0.569629048002832,0.000540899059892852,-3.21421482550599e-05
Stage1,100,1242,1642.0,0.5702399611473083,0.04048138111829758,0.5701543718910749,0.0005084038570347116,-3.545841682264794e-05
Stage1,100,1243,1643.0,0.5706999897956848,0.04054245352745056,0.5706458557169014,0.00046998222624755615,-3.949137714784334e-05
Stage1,100,1244,1644.0,0.5711199045181274,0.04048736020922661,0.57109433634357,0.0004294211027390249,-3.911733675532325e-05
Stage1,100,1245,1645.0,0.5715000033378601,0.04052518308162689,0.5715046979223795,0.00039174755273690964,-3.798431809620695e-05
Stage1,100,1246,1646.0,0.5718700885772705,0.040400657802820206,0.5718778314490438,0.000353452466546611,-3.9573510588364336e-05
Stage1,100,1247,1647.0,0.5721601247787476,0.04049981012940407,0.5722116028554727,0.00031260053156018097,-4.146204629798533e-05
Stage1,100,1248,1648.0,0.5724201202392578,0.04060152545571327,0.5725030325121642,0.00027052837395064033,-4.355118337132091e-05
Stage1,100,1249,1649.0,0.5726101398468018,0.04056769981980324,0.572752659603374,0.00022549816481753915,-4.596115424376768e-05
Stage1,100,1250,1650.0,0.5729101300239563,0.04053840413689613,0.5729540288417992,0.00017860606546310498,-4.669330469431188e-05
Stage1,100,1251,1651.0,0.5731700658798218,0.04057365655899048,0.5731098717343002,0.0001321115554289154,-4.7568571990647124e-05
Stage1,100,1252,1652.0,0.5732300281524658,0.04057459160685539,0.5732182519526571,8.346892148181073e-05,-4.811280115343819e-05
Stage1,100,1253,1653.0,0.5733100771903992,0.0405489057302475,0.5732768095772638,3.5885953122039016e-05,-4.769649534788756e-05
Stage1,100,1254,1654.0,0.5733500123023987,0.040539953857660294,0.5732900238589012,-1.1924069213964383e-05,-4.833677213078591e-05
Stage1,100,1255,1655.0,0.5733400583267212,0.040528811514377594,0.5732529614388359,-6.0787591139532804e-05,-4.872522245391586e-05
Stage1,100,1256,1656.0,0.5732700228691101,0.04053513705730438,0.5731684486766221,-0.00010937451412179611,-4.754990824484828e-05
Stage1,100,1257,1657.0,0.5731899738311768,0.04059771075844765,0.5730342124105923,-0.00015588740762922937,-4.592577961939903e-05
Stage1,100,1258,1658.0,0.5729299783706665,0.040513020008802414,0.5728566738613636,-0.00020122607336059417,-4.5982566469510155e-05
Stage1,100,1259,1659.0,0.5727399587631226,0.04051262140274048,0.5726317602638711,-0.0002478525405682497,-4.5914901726590296e-05
Stage1,100,1260,1660.0,0.572489857673645,0.0405113585293293,0.5723609687802271,-0.00029305587681377476,-4.394652146952338e-05
Stage1,100,1261,1661.0,0.5721299648284912,0.04050522670149803,0.5720456485102435,-0.00033574558350729644,-4.162252196429628e-05
Stage1,100,1262,1662.0,0.571709930896759,0.040473517030477524,0.5716894776132125,-0.0003763009207423673,-3.9169297190388974e-05
Stage1,100,1263,1663.0,0.5712598562240601,0.040469396859407425,0.5712930466687588,-0.0004140841778880744,-3.903039950237108e-05
Stage1,100,1264,1664.0,0.5707599520683289,0.040491264313459396,0.5708613092574364,-0.0004543617197471095,-4.006621027291546e-05
Stage1,100,1265,1665.0,0.5702500343322754,0.040430523455142975,0.5703843232292646,-0.0004942165984339053,-3.628497243543527e-05
Stage1,100,1266,1666.0,0.5697600841522217,0.04047175124287605,0.5698728760605686,-0.00052693166461798,-3.3570871108223876e-05
Stage1,100,1267,1667.0,0.5691500306129456,0.04046710953116417,0.5693304599000286,-0.0005613583406503531,-3.6803705830423805e-05
Stage1,100,1268,1668.0,0.568570077419281,0.04043494910001755,0.5687501593792679,-0.0006005390762788276,-3.965335664260494e-05
Stage1,100,1269,1669.0,0.5680100917816162,0.040327779948711395,0.568129381747471,-0.0006406650539355629,-3.8964250642481435e-05
Stage1,100,1270,1670.0,0.567359983921051,0.040416210889816284,0.5674688292713967,-0.0006784675775637905,-3.857894208503243e-05
Stage1,100,1271,1671.0,0.5666497945785522,0.04041123017668724,0.5667724465923434,-0.0007178229381056278,-4.019494431126147e-05
Stage1,100,1272,1672.0,0.5660299062728882,0.04033198952674866,0.5660331833951855,-0.0007588574661863134,-4.256216004691615e-05
Stage1,100,1273,1673.0,0.5652499198913574,0.040228936821222305,0.5652547316599708,-0.0008029472581994601,-4.582314408571597e-05
Stage1,100,1274,1674.0,0.5644999146461487,0.04020659253001213,0.5644272888787866,-0.0008505037543577454,-4.659339202425783e-05
Stage1,100,1275,1675.0,0.5637000203132629,0.04016578197479248,0.5635537241512553,-0.0008961340422479758,-4.553934997153508e-05
Stage1,100,1276,1676.0,0.5628499388694763,0.04007278010249138,0.5626350207942906,-0.0009415824543008156,-4.601179619198592e-05
Stage1,100,1277,1677.0,0.5619300603866577,0.04000880569219589,0.5616705592426536,-0.0009881576346319476,-4.688157104892898e-05
Stage1,100,1278,1678.0,0.5609201192855835,0.03995188698172569,0.5606587055250267,-0.0010353455963986735,-4.7703777915547585e-05
Stage1,100,1279,1679.0,0.5597500205039978,0.03986009955406189,0.5595998680498563,-0.0010835651904630428,-4.622172340126851e-05
Stage1,100,1280,1680.0,0.5586900115013123,0.03981500118970871,0.5584915751441006,-0.0011277890432012105,-4.123083042389952e-05
Stage1,100,1281,1681.0,0.5575299263000488,0.0397772453725338,0.5573442899634539,-0.0011660268513108418,-3.8087410203030414e-05
Stage1,100,1282,1682.0,0.5562798976898193,0.03966965153813362,0.556159521441479,-0.0012039638636072714,-3.525824641564812e-05
Stage1,100,1283,1683.0,0.5549600124359131,0.03957850858569145,0.5549363622362393,-0.001236543344142138,-2.9880107082019824e-05
Stage1,100,1284,1684.0,0.5537000298500061,0.039554137736558914,0.5536864347531947,-0.001263724077771311,-2.5397618097361407e-05
Stage1,100,1285,1685.0,0.5524000525474548,0.03951101377606392,0.5524089140806967,-0.0012873385803368609,-2.212899436915272e-05
Stage1,100,1286,1686.0,0.5509700179100037,0.03938310965895653,0.551111757592521,-0.0013079820665096165,-2.019408860859384e-05
Stage1,100,1287,1687.0,0.5496299266815186,0.03930944949388504,0.5497929499476775,-0.0013277267575540486,-1.7682270280927614e-05
Stage1,100,1288,1688.0,0.548229992389679,0.03925706446170807,0.5484563040774129,-0.0013433466070714717,-1.515806571142364e-05
Stage1,100,1289,1689.0,0.5468699336051941,0.03922388330101967,0.5471062567335345,-0.0013580428889768958,-1.3803896883241018e-05
