row,parse_ok,original_length,retained_length,min,max,mean
288,True,2151,2101,0.06199999898672104,0.8859999775886536,0.42961543798446655
289,True,2151,2101,0.0560000017285347,0.9290000200271606,0.4731646776199341
290,True,2151,2101,0.05400000140070915,0.949999988079071,0.5688163042068481
291,True,2151,2101,0.05999999865889549,0.9300000071525574,0.45239120721817017
292,True,2151,2101,0.08699999749660492,1.0019999742507935,0.5820899605751038
293,True,2151,2101,0.0949999988079071,1.0,0.5996934771537781
294,True,2151,2101,0.10999999940395355,1.0870000123977661,0.6233202815055847
295,True,2151,2101,0.10400000214576721,1.1269999742507935,0.6558210849761963
296,True,2151,2101,0.10499999672174454,1.065999984741211,0.6524045467376709
297,True,2151,2101,0.09099999815225601,0.9819999933242798,0.5787996053695679
298,True,2151,2101,0.06199999898672104,0.8840000033378601,0.5084788799285889
299,True,2151,2101,0.05700000002980232,0.871999979019165,0.5318443775177002
300,True,2151,2101,0.06700000166893005,0.9350000023841858,0.6081979870796204
301,True,2151,2101,0.04899999871850014,0.8949999809265137,0.5568405389785767
302,True,2151,2101,0.05999999865889549,0.8939999938011169,0.5677277445793152
303,True,2151,2101,0.05700000002980232,0.8339999914169312,0.5055739879608154
304,True,2151,2101,0.0560000017285347,0.9070000052452087,0.5784407258033752
305,True,2151,2101,0.05400000140070915,0.9729999899864197,0.5581628084182739
306,True,2151,2101,0.07699999958276749,0.9779999852180481,0.5512608289718628
307,True,2151,2101,0.04899999871850014,1.0140000581741333,0.5547210574150085
308,True,2151,2101,0.07100000232458115,0.9950000047683716,0.5883017778396606
309,True,2151,2101,0.05299999937415123,0.9240000247955322,0.5262089371681213
310,True,2151,2101,0.04899999871850014,0.9779999852180481,0.6063812375068665
311,True,2151,2101,0.050999999046325684,0.9179999828338623,0.5522308349609375
312,True,2151,2101,0.05000000074505806,0.9229999780654907,0.540665864944458
313,True,2151,2101,0.04600000008940697,0.9279999732971191,0.5384707450866699
314,True,2151,2101,0.04399999976158142,0.921999990940094,0.5569548010826111
315,True,2151,2101,0.05400000140070915,0.9279999732971191,0.5480067133903503
